Zeit;Kanal A
(ms);(V)

0,06097875;0,98379058
0,06108275;1,07744837
0,06118675;1,03054261
0,06129075;1,03054261
0,06139475;1,03054261
0,06149875;0,98379058
0,06160275;1,03054261
0,06170675;1,03054261
0,06181075;1,03054261
0,06191475;1,03054261
0,06201875;1,03054261
0,06212275;1,07744837
0,06222675;1,03054261
0,06233075;1,03054261
0,06243475;1,03054261
0,06253875;1,03054261
0,06264275;1,03054261
0,06274675;0,98379058
0,06285075;0,98379058
0,06295475;1,03054261
0,06305875;0,98379058
0,06316275;0,98379058
0,06326675;1,03054261
0,06337075;1,03054261
0,06347475;1,03054261
0,06357875;1,03054261
0,06368275;0,98379058
0,06378675;0,98379058
0,06389075;1,03054261
0,06399475;0,98379058
0,06409875;0,98379058
0,06420275;1,03054261
0,06430675;1,03054261
0,06441075;1,03054261
0,06451475;1,03054261
0,06461875;1,03054261
0,06472275;1,03054261
0,06482675;1,03054261
0,06493075;0,98379058
0,06503475;1,07744837
0,06513875;1,03054261
0,06524275;0,98379058
